timestamp,observed,trend,seasonal,residual,threshold_value,trend_slope,candidate,kept
2025-09-22 12:00:00,24.8,22.55127414399366,1.97764243367093,0.27108342233541194,0.6383399667644142,-0.013729676595314544,False,False
2025-09-22 12:30:00,25.1,22.537103117380223,2.4413860477812985,0.12151083483847813,0.6339143234512773,-0.01382806061654307,False,False
2025-09-22 13:00:00,25.9,22.522834750245547,2.7462376331967238,0.6309276165577273,0.6361841576127225,-0.01392623743724819,False,False
2025-09-22 13:30:00,26.2,22.50846940023785,2.797231389714603,0.8942992100475458,0.636632104099084,-0.014024191918833159,True,False
2025-09-22 14:00:00,26.4,22.494007530632175,3.0708760852205192,0.8351163841473053,0.6421420159612212,-0.014121889235158372,True,False
2025-09-22 14:30:00,26.7,22.479449674614543,3.4238337550333107,0.7967165703521459,0.6629691817220255,-0.014219281181577633,True,False
2025-09-22 15:00:00,26.8,22.464796474915076,3.6537391607864813,0.6814643642984421,0.6773301535043204,-0.014316319526258189,True,False
2025-09-22 15:30:00,26.9,22.450048725793717,3.8231857587815443,0.6267655154247365,0.6871132370327118,-0.01441294484643052,False,False
2025-09-22 16:00:00,26.8,22.435207335503538,3.8641655238418515,0.5006271406546112,0.7132973402032037,-0.014509065264417606,False,False
2025-09-22 16:30:00,26.8,22.420273283459753,3.91134744864464,0.4683792678956067,0.7302975904410787,-0.01460456912366818,False,False
2025-09-22 17:00:00,26.6,22.40524759708736,3.7680789169362816,0.4266734859763588,0.7402264707109589,-0.01469935279634941,False,False
2025-09-22 17:30:00,26.4,22.39013134734496,3.684398348754466,0.3254703039005733,0.7498296884981432,-0.014793322257469063,False,False
2025-09-22 18:00:00,26.3,22.374925650022774,3.6301342991689016,0.2949400508083251,0.7519593385847421,-0.014886387878264054,False,False
2025-09-22 18:30:00,25.7,22.359631665001825,3.2905739739083395,0.04979436108983393,0.7376922746593376,-0.014978470815383579,False,False
2025-09-22 19:00:00,25.0,22.344250598087985,2.886180986088132,-0.23043158417611664,0.7208596146641442,-0.015069510131982137,False,False
2025-09-22 19:30:00,24.6,22.328783643537633,2.296478941778961,-0.02526258531659309,0.7208596146641442,-0.01515945623592548,False,False
2025-09-22 20:00:00,24.4,22.31323193337719,1.8681167148027835,0.21865135182002504,0.7208596146641442,-0.015248273320353315,False,False
2025-09-22 20:30:00,24.0,22.29759653538298,1.4763917992878883,0.22601166532913197,0.7208596146641442,-0.015335943951695205,False,False
2025-09-22 21:00:00,23.7,22.281878637991507,1.1673601092327444,0.2507612527757459,0.7606822188740094,-0.01542246866032985,False,False
2025-09-22 21:30:00,23.4,22.266079379531277,0.808605106335899,0.32531551413282145,0.7891690984487052,-0.015507835338544496,False,False
2025-09-22 22:00:00,23.2,22.250199831360877,0.4362420771938139,0.513558091445308,0.7653106536528775,-0.015592047578424584,False,False
2025-09-22 22:30:00,23.0,22.234240984342232,0.060017389781705954,0.7057416258760618,0.7576347121964717,-0.015675127787851295,False,False
2025-09-22 23:00:00,22.95,22.21820372601248,-0.08628944060641405,0.8180857145939342,0.7576347121964717,-0.015757109865900176,True,False
2025-09-22 23:30:00,23.06388888888889,22.20208881817469,-0.10084310133515119,0.9626431720493507,0.7576347121964717,-0.01583803456078492,True,False
2025-09-23 00:00:00,23.177777777777777,22.185896916523987,-0.3220065617795391,1.3138874230333286,0.7514049219475525,-0.01591795286804813,True,False
2025-09-23 00:30:00,23.291666666666664,22.169628584502853,-0.6927893091028496,1.814827391266661,0.7185223507023076,-0.01599695357792008,True,False
2025-09-23 01:00:00,23.405555555555555,22.15328425447322,-1.1701884080916436,2.422459709173978,0.6907126032436567,-0.016075132504737393,True,False
2025-09-23 01:30:00,23.51944444444445,22.13686423778415,-1.6459165014157695,3.0284967080760694,0.7208596146641442,-0.016152596147942806,True,False
2025-09-23 02:00:00,23.633333333333333,22.120368705138443,-2.3424084589143352,3.855373087109225,0.7433415149562341,-0.01622945775968058,True,False
2025-09-23 02:30:00,23.74722222222222,22.103797686794724,-2.6219201417889324,4.265344677216429,0.7317147306739312,-0.016305836812339436,True,False
2025-09-23 03:00:00,23.86111111111111,22.08715109416517,-2.8388031288123554,4.612763145758297,0.732438643046133,-0.016381855229994358,True,False
2025-09-23 03:30:00,23.975,22.070428765293734,-3.0672781933831534,4.9718494280894205,0.7497793469639086,-0.016457637059803076,True,False
2025-09-23 04:00:00,24.08888888888889,22.0536305618832,-3.1513373096431416,5.186595636648832,0.7725278069186228,-0.0165333032015198,True,False
2025-09-23 04:30:00,24.202777777777776,22.036756367531673,-3.1785250056414522,5.344546415887557,0.7978833197588349,-0.01660894876500348,True,False
2025-09-23 05:00:00,24.316666666666663,22.019806121029795,-3.3482728915441284,5.645133437180995,0.814293371388963,-0.0166846450420793,True,False
2025-09-23 05:30:00,24.43055555555556,22.00277986935776,-3.4656734073989703,5.893449093596772,0.8026808935246844,-0.01676043068477462,True,False
2025-09-23 06:00:00,24.544444444444444,21.98567778269556,-3.6374269888233166,6.1961936505722015,0.7805857969439138,-0.01683630290616082,True,False
2025-09-23 06:30:00,24.65833333333333,21.96850010824634,-3.972040683292944,6.661873908379938,0.780492576543001,-0.016912218578267968,True,False
2025-09-23 07:00:00,24.772222222222226,21.951247149438874,-4.314449616190729,7.13542468897408,0.7844496391970212,-0.016988109507899196,True,False
2025-09-23 07:30:00,24.886111111111116,21.933919252248636,-4.369179936450682,7.321371795313162,0.7864540350363656,-0.017063902074054244,True,False
2025-09-23 08:00:00,25.0,21.916516816001543,-4.16089590287007,7.244379086868527,0.7852802916564195,-0.017139519213839566,True,False
2025-09-23 08:30:00,24.0,21.899040353520313,-3.80671549828405,5.907675144763736,0.789389832389397,-0.01721488417137529,True,False
2025-09-23 09:00:00,23.0,21.881490466317533,-2.4629650234259493,3.5814745571084146,0.7778407479254369,-0.017289919306241092,True,False
2025-09-23 09:30:00,21.5,21.863867810120073,-0.5779567367780876,0.2140889266580146,0.7599515416187924,-0.017364552729671228,False,False
2025-09-23 10:00:00,21.5,21.846173153959327,-0.032549735457253315,-0.3136234185020754,0.7599515416187924,-0.017438716354377586,False,False
2025-09-23 10:30:00,21.8,21.828407434397715,0.3950546111874274,-0.4234620455851399,0.7599515416187924,-0.01751233257992446,False,False
2025-09-23 11:00:00,22.2,21.81057177202264,0.9491877383710574,-0.5597595103937003,0.7599515416187924,-0.01758530297515352,False,False
2025-09-23 11:30:00,22.5,21.792667484656292,1.388869654004931,-0.6815371386612235,0.7599515416187924,-0.01765750732981708,False,False
2025-09-23 12:00:00,23.1,21.774696065798953,1.7119230132922396,-0.3866190790911901,0.7474112482422172,-0.017728811477336848,False,False
2025-09-23 12:30:00,24.1,21.756659084056214,2.1419307938157877,0.20141012212799936,0.7474112482422172,-0.0177990667530968,False,False
2025-09-23 13:00:00,24.4,21.738558136114225,2.4658674444754642,0.19557441941030973,0.7474112482422172,-0.01786812101064328,False,False
2025-09-23 13:30:00,24.2,21.720394809669376,2.5086947491034506,-0.029089558772827928,0.7474112482422172,-0.01793583630751705,False,False
2025-09-23 14:00:00,24.1,21.702170708476668,2.7011634709636714,-0.3033341794403377,0.7555349053557853,-0.018002104121389806,False,False
2025-09-23 14:30:00,24.4,21.683887502040953,2.9898805848052867,-0.27376808684624265,0.7555349053557853,-0.01806684392432878,False,False
2025-09-23 15:00:00,24.6,21.665546956822997,3.1704672711206796,-0.23601422794367366,0.7555349053557853,-0.018129997102556434,False,False
2025-09-23 15:30:00,24.9,21.647150927815105,3.341839955595073,-0.08899088341017958,0.7555349053557853,-0.018191518162659293,False,False
2025-09-23 16:00:00,25.1,21.628701352529724,3.3936982712216093,0.07760037624866811,0.7599515416187924,-0.018251359373518145,False,False
2025-09-23 16:30:00,25.1,21.610200210714925,3.4067897025165026,0.08301008676857435,0.7609750277875167,-0.01830946393075017,False,False
2025-09-23 17:00:00,24.7,21.591649466618907,3.2284547561177535,-0.12010422273666066,0.7614974708854079,-0.018365766492408397,False,False
2025-09-23 17:30:00,24.6,21.573051025689587,3.089984534252418,-0.06303555994200494,0.775351723045228,-0.018420206976293468,False,False
2025-09-23 18:00:00,24.5,21.55440670601885,2.9758322722635544,-0.03023897828240152,0.8036125774355295,-0.018472746058561047,False,False
2025-09-23 18:30:00,24.3,21.53571823156794,2.7669932232795125,-0.0027114548474536093,0.8212100043955627,-0.01852337513402465,False,False
2025-09-23 19:00:00,23.8,21.516987252906002,2.3995875968146847,-0.11657484972068488,0.8198637876400094,-0.018572116041193947,False,False
2025-09-23 19:30:00,23.3,21.498215454727085,1.9981676956728491,-0.1963831503999316,0.8145081039686269,-0.018619016603953636,False,False
2025-09-23 20:00:00,22.7,21.47940467183355,1.5290755548127446,-0.3084802266462958,0.8145081039686269,-0.018664125997973475,False,False
2025-09-23 20:30:00,22.3,21.46055688773254,1.2133498095266508,-0.3739066972591907,0.81155114381366,-0.018707465797559664,False,False
2025-09-23 21:00:00,22.2,21.44167410409206,0.954140686562904,-0.1958147906549641,0.8026894726383208,-0.01874902299284109,False,False
