,Datetime,SA DPT,SA Temp,RA DPT,SA %RH,RA Temp,RA Humidity,Unit Status
1084,2022-06-17 14:02:37,21.5,22.9,21.6,92.2,34.6,47.0,0
1085,2022-06-17 14:19:40,22.2,23.6,21.6,92.2,34.6,47.0,0
1086,2022-06-17 14:41:09,22.8,24.2,21.8,92.1,34.1,48.9,0
1087,2022-06-17 14:55:41,23.4,24.8,21.7,92.1,33.7,50.3,0
1088,2022-06-17 15:13:11,23.7,25.1,21.7,91.9,33.3,51.4,0
1089,2022-06-17 15:30:29,22.5,25.5,21.6,83.7,32.8,52.4,0
1090,2022-06-17 16:03:44,21.4,25.8,21.9,77.4,32.5,53.9,0
1091,2022-06-17 16:19:59,21.0,26.1,21.7,74.6,32.3,54.6,0
1092,2022-06-17 17:11:30,20.9,26.2,21.4,72.7,32.0,54.6,0
1093,2022-06-17 17:27:11,21.0,26.0,21.8,74.1,31.4,56.8,0
1094,2022-06-17 17:46:21,20.3,26.3,21.5,69.8,31.4,55.7,0
1095,2022-06-17 18:02:35,20.1,26.3,21.8,69.4,31.4,56.7,0
1096,2022-06-17 18:21:00,20.2,26.4,22.0,69.2,31.6,56.8,0
1097,2022-06-17 18:36:36,20.1,26.5,21.6,68.2,31.2,57.0,0
1098,2022-06-17 18:53:38,20.1,26.6,21.4,67.8,31.0,57.4,0
1099,2022-06-17 19:08:12,20.0,26.7,21.1,67.5,31.0,56.6,0
1100,2022-06-17 19:23:16,19.7,26.7,21.0,66.3,30.6,57.6,0
1101,2022-06-17 19:38:06,19.7,26.6,21.3,66.5,30.9,57.5,0
1102,2022-06-18 00:16:50,19.5,26.7,21.0,64.9,30.6,57.1,0
1103,2022-06-18 00:30:48,20.6,26.3,22.0,70.8,30.2,62.1,0
1104,2022-06-18 00:46:27,20.8,26.3,22.1,72.2,29.7,64.1,0
1105,2022-06-18 01:02:18,20.9,26.2,22.0,72.9,29.1,66.2,0
1106,2022-06-18 01:17:03,20.9,26.2,22.0,73.0,28.8,67.5,0
1107,2022-06-18 01:31:10,20.9,26.2,22.1,73.1,28.6,68.5,0
1108,2022-06-18 01:48:05,20.9,26.2,22.1,72.8,28.4,69.4,0
1109,2022-06-18 02:05:10,20.6,26.1,22.0,72.5,28.1,70.1,0
1110,2022-06-18 02:20:49,20.6,26.1,22.0,71.9,28.1,69.9,0
1111,2022-06-18 02:37:19,20.4,26.1,22.2,71.4,28.0,70.8,0
1112,2022-06-18 02:53:21,20.4,26.1,22.2,71.6,28.0,70.9,0
1113,2022-06-18 03:12:11,20.4,26.1,22.2,71.4,28.0,71.0,0
1114,2022-06-18 03:28:22,20.4,26.1,22.1,71.1,27.9,71.5,0
1115,2022-06-18 03:46:30,20.3,26.0,22.0,70.9,27.8,71.6,0
1116,2022-06-18 04:01:21,20.3,26.0,22.2,70.9,27.8,71.9,0
1117,2022-06-18 04:36:13,20.3,26.0,22.3,71.3,27.9,72.5,0
1118,2022-06-18 04:49:48,20.3,26.0,22.4,71.5,27.8,73.0,0
1119,2022-06-18 05:06:13,20.3,26.0,22.4,71.5,27.8,72.7,0
1120,2022-06-18 05:23:30,20.5,26.0,22.4,71.8,27.7,72.8,0
1121,2022-06-18 05:40:58,20.2,25.9,22.3,71.4,27.6,73.0,0
1122,2022-06-18 05:55:27,20.2,25.9,22.1,71.5,27.7,72.3,0
1123,2022-06-18 06:11:19,20.3,26.0,22.4,71.4,28.0,71.9,0
1124,2022-06-18 06:27:01,20.3,26.0,22.2,71.3,28.3,70.4,0
1125,2022-06-18 06:45:36,20.4,26.1,22.3,71.1,28.9,68.4,0
1126,2022-06-18 07:02:10,20.5,26.2,22.7,70.8,29.5,66.7,0
1127,2022-06-18 07:21:41,20.6,26.3,22.6,70.7,30.0,65.3,0
1128,2022-06-18 07:38:08,20.5,26.5,22.5,70.5,30.7,62.4,0
1129,2022-06-18 07:56:33,20.7,26.7,22.8,70.1,31.6,60.1,0
1130,2022-06-18 08:12:45,20.9,26.9,23.1,69.7,32.5,57.9,0
1131,2022-06-18 08:28:52,20.9,27.1,23.0,69.2,33.3,55.3,0
1132,2022-06-18 08:44:33,21.1,27.4,23.2,68.8,33.9,53.9,0
1133,2022-06-18 09:04:25,21.0,27.5,23.3,68.5,34.0,54.1,0
1134,2022-06-18 09:20:24,21.2,27.7,23.3,68.1,34.3,53.0,0
1135,2022-06-18 09:39:34,21.2,28.0,23.2,67.4,34.9,51.6,0
1136,2022-06-18 10:13:35,21.3,28.1,23.0,66.9,35.1,50.6,0
1137,2022-06-18 10:29:00,21.5,28.5,23.5,66.6,36.3,47.9,0
1138,2022-06-18 10:48:48,21.7,28.8,23.5,66.1,36.7,47.1,0
1139,2022-06-18 11:03:35,21.7,29.0,23.2,65.6,36.8,46.6,0
1140,2022-06-18 11:21:01,22.0,29.3,23.3,64.8,37.3,44.9,0
1141,2022-06-18 11:37:56,21.9,29.5,23.5,64.5,37.5,45.3,0
1142,2022-06-18 11:57:01,22.3,29.7,24.1,64.9,37.8,45.7,0
1143,2022-06-18 12:13:17,22.5,29.9,24.2,65.3,38.3,44.9,0
1144,2022-06-18 12:45:20,22.8,30.2,23.8,65.0,38.7,43.6,0
1145,2022-06-18 13:07:38,22.8,30.4,23.8,64.6,38.7,43.6,0
1146,2022-06-18 13:23:19,22.9,30.6,24.1,64.5,38.2,44.9,0
1147,2022-06-18 13:39:08,23.0,30.7,24.0,64.0,38.1,45.4,0
1148,2022-06-18 13:54:00,23.0,30.9,23.9,63.4,38.0,45.5,0
1149,2022-06-18 14:08:37,22.8,31.0,23.9,62.5,37.6,45.7,0
1150,2022-06-18 14:22:48,22.6,31.1,23.8,61.5,37.5,46.2,0
1151,2022-06-18 14:38:04,22.4,31.2,23.8,60.5,37.1,47.5,0
1152,2022-06-18 14:54:30,22.2,31.2,24.3,59.4,36.5,49.8,0
1153,2022-06-18 15:12:27,22.2,31.2,24.6,59.0,35.8,52.9,0
1154,2022-06-18 15:28:33,22.1,31.1,24.2,59.4,35.0,54.5,0
1155,2022-06-18 15:46:16,22.0,31.0,24.1,58.7,34.2,56.4,0
1156,2022-06-18 16:01:27,21.9,30.9,24.1,59.4,33.6,58.1,0
1157,2022-06-18 16:19:25,21.7,30.7,23.8,59.0,33.0,58.8,0
1158,2022-06-18 16:35:24,21.7,30.7,23.1,59.1,32.5,58.3,0
1159,2022-06-18 16:54:26,21.2,30.5,23.3,57.7,32.1,59.7,0
1160,2022-06-18 17:10:14,21.0,30.3,23.4,58.4,31.9,61.1,0
1161,2022-06-18 17:30:06,21.2,30.2,23.4,58.7,31.6,62.3,0
1162,2022-06-18 17:46:00,21.4,30.1,23.3,59.8,31.3,63.2,0
1163,2022-06-18 18:03:35,21.2,29.9,23.2,60.0,31.1,62.9,0
1164,2022-06-18 18:20:27,21.4,29.8,23.4,61.0,30.8,65.2,0
1165,2022-06-18 18:37:45,19.9,29.7,22.8,56.2,30.4,64.3,0
1166,2022-06-18 18:54:59,19.9,29.4,22.6,56.9,30.2,64.5,0
1167,2022-06-18 19:14:28,19.7,29.2,22.6,57.5,30.2,64.5,0
1168,2022-06-18 19:30:37,20.5,28.9,22.8,60.8,30.2,65.5,0
1169,2022-06-18 19:49:18,20.9,28.7,22.6,63.1,30.0,65.0,0
1170,2022-06-19 00:10:22,20.8,28.6,22.4,63.3,29.8,65.4,0
1171,2022-06-19 00:40:51,20.7,28.5,22.6,62.9,29.7,65.8,0
1172,2022-06-19 00:56:45,20.7,28.5,22.5,62.7,29.6,66.3,0
1173,2022-06-19 01:12:03,20.4,28.4,22.7,62.6,29.5,66.7,0
1174,2022-06-19 01:28:03,20.5,28.3,22.6,63.3,29.4,67.4,0
1175,2022-06-19 01:43:17,20.4,28.2,22.5,63.6,29.3,67.6,0
1176,2022-06-19 01:59:58,20.6,28.1,22.6,64.5,29.2,68.2,0
1177,2022-06-19 02:19:20,20.8,28.1,22.4,64.8,29.0,68.2,0
1178,2022-06-19 02:35:20,20.5,28.0,22.4,64.4,29.0,68.1,0
1179,2022-06-19 02:52:54,20.5,28.0,22.4,64.4,29.0,68.2,0
1180,2022-06-19 03:08:20,20.4,27.9,22.3,64.5,28.9,68.6,0
1181,2022-06-19 03:26:10,20.4,27.9,22.2,64.6,28.8,68.3,0
1182,2022-06-19 03:43:48,20.3,27.8,22.2,64.4,28.8,68.5,0
1183,2022-06-19 04:01:20,20.5,27.8,22.2,64.7,28.8,68.6,0
1184,2022-06-19 04:17:10,20.5,27.7,22.2,64.7,28.8,68.5,0
1185,2022-06-19 04:34:07,20.5,27.7,22.1,64.9,28.7,68.5,0
1186,2022-06-19 04:49:18,20.4,27.6,22.3,65.1,28.6,69.0,0
1187,2022-06-19 05:08:41,20.4,27.6,22.2,64.8,28.5,68.8,0
1188,2022-06-19 05:25:57,20.4,27.6,22.2,65.4,28.5,69.2,0
1189,2022-06-19 05:46:28,20.3,27.5,22.3,65.4,28.6,68.9,0
1190,2022-06-19 06:00:38,20.0,27.7,21.6,62.7,29.5,63.4,0
1191,2022-06-19 06:17:18,19.4,27.7,21.5,61.3,30.2,60.3,0
1192,2022-06-19 06:34:15,19.2,27.8,21.2,60.3,30.5,58.5,0
1193,2022-06-19 06:48:04,19.1,27.9,21.3,59.5,31.2,55.9,0
1194,2022-06-19 07:04:02,18.9,28.0,21.4,58.6,31.6,55.5,0
1195,2022-06-19 07:19:15,19.3,28.2,21.7,58.7,31.9,54.9,0
1196,2022-06-19 07:34:41,19.0,28.4,21.6,57.5,32.5,52.8,0
1197,2022-06-19 07:50:21,19.1,28.5,21.5,56.7,32.7,52.1,0
1198,2022-06-19 08:08:13,19.3,29.7,21.5,54.5,33.1,50.8,0
1199,2022-06-19 08:23:38,19.1,30.8,21.7,50.5,33.3,50.7,0
1200,2022-06-19 08:42:26,19.1,30.8,21.6,49.8,33.5,50.0,0
1201,2022-06-19 08:56:53,19.4,33.0,21.5,45.0,34.2,48.6,0
1202,2022-06-19 09:13:51,20.8,36.7,22.1,40.1,34.8,47.7,0
1203,2022-06-19 09:28:24,22.0,38.0,21.6,40.2,34.7,47.6,0
1204,2022-06-19 09:43:01,22.1,38.2,21.7,40.1,34.8,47.2,0
1205,2022-06-19 09:58:28,22.2,38.3,21.8,40.1,35.7,45.2,0
1206,2022-06-19 10:14:10,22.8,38.9,22.1,39.7,36.0,45.5,0
1207,2022-06-19 10:29:33,22.6,39.2,22.2,39.4,36.1,45.5,0
1208,2022-06-19 10:46:09,22.9,39.5,22.4,38.8,36.7,43.9,0
1209,2022-06-19 11:04:18,22.7,39.3,22.7,39.3,36.7,44.7,0
1210,2022-06-19 11:20:39,23.0,40.1,22.6,38.5,36.5,45.3,0
1211,2022-06-19 11:39:39,23.2,39.9,22.5,38.8,36.4,44.9,0
1212,2022-06-19 11:56:57,23.0,39.6,22.3,39.0,36.2,45.5,0
1213,2022-06-19 12:14:58,23.2,39.8,22.6,38.8,36.5,44.8,0
1214,2022-06-19 12:30:10,22.9,40.0,22.5,38.3,36.8,43.8,0
1215,2022-06-19 12:49:17,23.3,40.5,22.3,37.9,36.2,45.0,0
1216,2022-06-19 13:05:51,23.0,40.1,22.2,38.2,35.7,45.9,0
1217,2022-06-19 13:25:55,23.0,40.6,22.0,37.4,35.1,46.9,0
1218,2022-06-19 13:41:23,22.9,40.0,21.8,38.0,34.5,48.1,0
1219,2022-06-19 14:00:13,22.9,40.5,21.9,37.5,33.9,49.8,0
1220,2022-06-19 14:16:53,22.8,40.4,21.6,37.5,33.5,50.3,0
1221,2022-06-19 14:34:51,23.3,41.0,21.8,37.0,33.4,51.1,0
1222,2022-06-19 14:50:39,23.1,40.7,21.8,37.2,33.0,51.7,0
1223,2022-06-19 15:07:56,22.9,41.0,21.4,36.5,32.6,51.9,0
1224,2022-06-19 15:23:13,22.9,41.0,20.9,36.2,32.4,51.6,0
1225,2022-06-19 15:42:03,22.7,40.8,20.9,36.0,32.1,52.3,0
1226,2022-06-19 15:56:06,22.8,40.9,21.1,36.1,32.0,52.9,0
1227,2022-06-19 16:11:16,23.0,40.6,21.0,36.7,31.8,53.4,0
1228,2022-06-19 16:28:56,22.7,40.8,21.1,36.4,31.6,54.5,0
1229,2022-06-19 16:44:28,23.1,40.7,20.4,36.7,31.2,53.4,0
1230,2022-06-19 16:59:38,22.6,40.7,20.6,36.1,30.5,55.7,0
1231,2022-06-19 17:14:33,22.5,40.6,20.6,35.9,30.8,54.8,0
1232,2022-06-19 17:30:31,22.0,39.0,20.4,37.7,30.9,53.7,0
1233,2022-06-19 17:47:27,21.2,37.6,19.8,39.0,30.2,54.6,0
1234,2022-06-19 18:16:56,20.5,36.4,20.8,40.5,30.4,57.0,0
1235,2022-06-19 18:33:54,20.1,35.4,20.4,40.7,30.2,55.9,0
1236,2022-06-19 18:49:36,19.2,34.5,20.7,41.3,30.2,57.2,0
1237,2022-06-19 19:08:57,19.1,33.9,20.4,41.8,29.9,56.8,0
1238,2022-06-20 00:09:00,18.7,32.6,21.5,43.8,29.1,63.9,0
1239,2022-06-20 00:19:03,18.7,32.6,21.5,43.8,29.1,63.9,0
1240,2022-06-20 00:25:38,18.5,33.2,20.7,42.6,29.6,58.7,0
1241,2022-06-20 00:35:41,18.5,33.2,20.7,42.6,29.6,58.7,0
1242,2022-06-20 00:43:24,18.6,32.1,21.6,45.3,28.7,66.0,0
1243,2022-06-20 00:53:27,18.6,32.1,21.6,45.3,28.7,66.0,0
1244,2022-06-20 00:58:57,18.5,31.6,21.3,46.3,28.3,66.4,0
1245,2022-06-20 01:09:00,18.5,31.6,21.3,46.3,28.3,66.4,0
1246,2022-06-20 01:34:03,18.4,31.1,21.5,47.2,28.3,66.7,0
1247,2022-06-20 01:44:06,18.4,31.1,21.5,47.2,28.3,66.7,0
1248,2022-06-20 01:53:34,18.4,30.7,21.5,48.3,28.3,66.7,0
1249,2022-06-20 02:03:37,18.4,30.7,21.5,48.3,28.3,66.7,0
1250,2022-06-20 02:10:17,18.3,30.3,21.3,49.5,28.1,67.5,0
1251,2022-06-20 02:20:20,18.3,30.3,21.3,49.5,28.1,67.5,0
1252,2022-06-20 02:26:45,18.7,30.0,21.5,50.7,28.0,68.1,0
1253,2022-06-20 02:36:48,18.7,30.0,21.5,50.7,28.0,68.1,0
1254,2022-06-20 02:41:26,18.7,29.7,21.6,51.8,28.1,68.0,0
1255,2022-06-20 02:51:29,18.7,29.7,21.6,51.8,28.1,68.0,0
1256,2022-06-20 02:56:48,18.8,29.5,21.8,52.7,28.1,68.7,0
1257,2022-06-20 03:06:51,18.8,29.5,21.8,52.7,28.1,68.7,0
1258,2022-06-20 03:12:41,18.7,29.4,21.9,53.4,29.0,66.0,0
1259,2022-06-20 03:22:44,18.7,29.4,21.9,53.4,29.0,66.0,0
1260,2022-06-20 03:28:04,18.6,29.3,20.7,53.4,30.2,56.8,0
1261,2022-06-20 03:38:07,18.6,29.3,20.7,53.4,30.2,56.8,0
1262,2022-06-20 03:44:28,18.9,32.8,20.8,44.3,31.0,54.9,0
1263,2022-06-20 03:54:31,18.9,32.8,20.8,44.3,31.0,54.9,0
1264,2022-06-20 04:00:21,18.5,31.2,20.7,46.8,31.2,54.2,0
1265,2022-06-20 04:10:24,18.5,31.2,20.7,46.8,31.2,54.2,0
1266,2022-06-20 04:19:24,18.4,30.0,21.4,50.3,31.6,55.2,0
1267,2022-06-20 04:29:27,18.4,30.0,21.4,50.3,31.6,55.2,0
1268,2022-06-20 04:34:51,19.4,33.4,21.3,44.2,32.2,53.3,0
1269,2022-06-20 04:44:54,19.4,33.4,21.3,44.2,32.2,53.3,0
1270,2022-06-20 04:54:09,22.5,39.1,21.5,39.6,32.7,52.2,0
1271,2022-06-20 05:04:12,22.5,39.1,21.5,39.6,32.7,52.2,0
1272,2022-06-20 05:10:22,22.9,39.5,21.9,38.8,34.6,47.9,0
1273,2022-06-20 05:20:25,22.9,39.5,21.9,38.8,34.6,47.9,0
1274,2022-06-20 05:27:41,22.6,40.1,21.4,37.6,34.8,46.6,0
1275,2022-06-20 05:37:44,22.6,40.1,21.4,37.6,34.8,46.6,0
1276,2022-06-20 05:42:05,23.2,40.8,21.8,37.0,34.5,48.0,0
1277,2022-06-20 05:52:08,23.2,40.8,21.8,37.0,34.5,48.0,0
1278,2022-06-20 05:57:37,22.9,41.0,21.3,36.4,34.3,47.5,0
1279,2022-06-20 06:07:40,22.9,41.0,21.3,36.4,34.3,47.5,0
1280,2022-06-20 06:43:40,23.2,41.4,21.7,35.7,33.7,49.7,0
1281,2022-06-20 06:53:43,23.2,41.4,21.7,35.7,33.7,49.7,0
1282,2022-06-20 07:00:15,23.2,41.4,21.5,36.0,33.1,51.1,0
1283,2022-06-20 07:10:18,23.2,41.4,21.5,36.0,33.1,51.1,0
1284,2022-06-20 07:18:20,23.5,41.7,21.9,36.6,32.2,55.1,0
1285,2022-06-20 07:28:23,23.5,41.7,21.9,36.6,32.2,55.1,0
1286,2022-06-20 07:33:30,23.9,42.1,21.7,35.7,31.6,55.8,0
1287,2022-06-20 07:43:33,23.9,42.1,21.7,35.7,31.6,55.8,0
1288,2022-06-20 07:48:41,23.3,42.0,21.1,35.4,31.3,55.3,0
1289,2022-06-20 07:58:44,23.3,42.0,21.1,35.4,31.3,55.3,0
1290,2022-06-20 08:05:57,23.4,41.6,21.3,35.8,30.9,56.9,0
1291,2022-06-20 08:16:00,23.4,41.6,21.3,35.8,30.9,56.9,0
1292,2022-06-20 08:22:42,23.1,41.8,20.5,35.3,30.7,55.3,0
1293,2022-06-20 08:32:45,23.1,41.8,20.5,35.3,30.7,55.3,0
1294,2022-06-20 08:37:47,23.1,41.8,20.8,35.0,30.0,57.7,0
1295,2022-06-20 08:47:50,23.1,41.8,20.8,35.0,30.0,57.7,0
1296,2022-06-20 08:53:46,23.2,41.4,20.9,35.7,30.2,58.0,0
1297,2022-06-20 09:03:49,23.2,41.4,20.9,35.7,30.2,58.0,0
1298,2022-06-20 09:09:39,22.7,41.8,20.4,34.6,29.9,57.4,0
1299,2022-06-20 09:19:42,22.7,41.8,20.4,34.6,29.9,57.4,0
1300,2022-06-20 09:24:30,22.4,41.0,20.4,34.7,29.9,57.5,0
1301,2022-06-20 09:34:33,22.4,41.0,20.4,34.7,29.9,57.5,0
1302,2022-06-20 09:58:17,22.8,40.4,20.8,36.8,29.2,61.1,0
1303,2022-06-20 10:08:20,22.8,40.4,20.8,36.8,29.2,61.1,0
1304,2022-06-20 10:12:27,23.2,41.3,23.0,36.3,29.3,69.6,0
1305,2022-06-20 10:22:30,23.2,41.3,23.0,36.3,29.3,69.6,0
1306,2022-06-20 10:42:45,24.6,40.9,21.6,40.6,28.7,65.7,0
1307,2022-06-21 00:09:32,24.2,40.0,23.2,40.9,28.8,71.9,0
1308,2022-06-21 00:19:35,24.2,40.0,23.2,40.9,28.8,71.9,0
1309,2022-06-21 00:25:12,23.4,37.8,23.0,44.3,28.1,74.0,0
1310,2022-06-21 00:35:15,23.4,37.8,23.0,44.3,28.1,74.0,0
1311,2022-06-21 00:40:53,23.1,35.5,22.7,49.5,27.6,75.5,0
1312,2022-06-21 00:50:56,23.1,35.5,22.7,49.5,27.6,75.5,0
1313,2022-06-21 00:56:45,22.9,33.9,22.8,53.0,27.5,75.8,0
1314,2022-06-21 01:06:48,22.9,33.9,22.8,53.0,27.5,75.8,0
1315,2022-06-21 01:12:28,22.5,32.8,22.5,55.4,27.2,76.4,0
1316,2022-06-21 01:22:31,22.5,32.8,22.5,55.4,27.2,76.4,0
1317,2022-06-21 01:31:39,22.2,31.9,22.5,57.4,26.9,76.7,0
1318,2022-06-21 01:41:42,22.2,31.9,22.5,57.4,26.9,76.7,0
1319,2022-06-21 01:47:04,22.1,31.1,22.2,59.1,26.9,76.5,0
1320,2022-06-21 01:57:07,22.1,31.1,22.2,59.1,26.9,76.5,0
1321,2022-06-21 02:06:26,22.0,30.4,22.1,60.7,26.8,76.4,0
1322,2022-06-21 02:16:29,22.0,30.4,22.1,60.7,26.8,76.4,0
1323,2022-06-21 02:40:59,21.8,29.9,22.2,62.1,26.6,76.7,0
1324,2022-06-21 02:51:02,21.8,29.9,22.2,62.1,26.6,76.7,0
1325,2022-06-21 02:58:14,21.5,29.3,22.2,63.4,26.6,76.8,0
1326,2022-06-21 03:08:17,21.5,29.3,22.2,63.4,26.6,76.8,0
1327,2022-06-21 03:17:52,15.3,17.7,15.8,86.1,22.5,65.8,1
1328,2022-06-21 03:27:55,15.3,17.7,15.8,86.1,22.5,65.8,1
1329,2022-06-21 03:33:52,11.7,13.5,15.9,88.7,21.0,73.2,1
1330,2022-06-21 03:43:55,11.7,13.5,15.9,88.7,21.0,73.2,1
1331,2022-06-21 03:53:18,15.8,17.7,15.4,89.3,20.5,73.5,1
1332,2022-06-21 04:03:21,15.8,17.7,15.4,89.3,20.5,73.5,1
1333,2022-06-21 04:08:51,12.0,13.6,15.1,89.9,20.6,70.9,1
1334,2022-06-21 04:18:54,12.0,13.6,15.1,89.9,20.6,70.9,1
1335,2022-06-21 04:29:09,12.0,13.6,15.3,90.1,23.3,61.0,1
1336,2022-06-21 04:39:12,12.0,13.6,15.3,90.1,23.3,61.0,1
1337,2022-06-21 04:44:32,13.7,15.4,15.3,90.3,23.3,60.7,1
1338,2022-06-21 04:54:35,13.7,15.4,15.3,90.3,23.3,60.7,1
1339,2022-06-21 05:02:20,13.1,14.8,16.1,90.4,23.4,64.0,1
1340,2022-06-21 05:12:23,13.1,14.8,16.1,90.4,23.4,64.0,1
1341,2022-06-21 05:18:29,12.3,21.5,18.7,56.3,24.8,69.3,1
1342,2022-06-21 05:28:32,12.3,21.5,18.7,56.3,24.8,69.3,1
1343,2022-06-21 05:32:15,13.1,14.9,16.6,89.0,23.6,65.2,1
1344,2022-06-21 05:42:18,13.1,14.9,16.6,89.0,23.6,65.2,1
1345,2022-06-21 05:47:59,16.9,18.6,16.1,89.7,23.4,64.2,1
1346,2022-06-21 05:58:02,16.9,18.6,16.1,89.7,23.4,64.2,1
1347,2022-06-21 06:02:08,13.1,14.8,15.9,90.0,23.4,63.5,1
1348,2022-06-21 06:12:11,13.1,14.8,15.9,90.0,23.4,63.5,1
1349,2022-06-21 06:17:32,14.7,16.4,15.4,90.3,23.7,59.8,1
1350,2022-06-21 06:27:35,14.7,16.4,15.4,90.3,23.7,59.8,1
1351,2022-06-21 06:33:33,13.6,15.3,15.5,90.5,23.8,60.5,1
1352,2022-06-21 06:43:36,13.6,15.3,15.5,90.5,23.8,60.5,1
1353,2022-06-21 06:51:58,13.1,14.8,16.7,90.5,23.2,67.5,1
1354,2022-06-21 07:02:01,13.1,14.8,16.7,90.5,23.2,67.5,1
1355,2022-06-21 07:07:50,12.9,14.4,14.8,90.7,23.1,60.2,1
1356,2022-06-21 07:17:53,12.9,14.4,14.8,90.7,23.1,60.2,1
1357,2022-06-21 07:28:13,13.7,15.2,15.0,90.8,23.6,59.3,1
1358,2022-06-21 07:38:16,13.7,15.2,15.0,90.8,23.6,59.3,1
1359,2022-06-21 07:42:50,14.7,16.2,16.3,90.7,23.8,63.2,1
1360,2022-06-21 07:52:53,14.7,16.2,16.3,90.7,23.8,63.2,1
1361,2022-06-21 08:02:27,12.5,14.0,15.9,90.8,23.7,62.0,1
1362,2022-06-21 08:12:30,12.5,14.0,15.9,90.8,23.7,62.0,1
1363,2022-06-21 08:19:40,16.0,17.5,16.6,90.8,23.6,65.4,1
1364,2022-06-21 08:29:43,16.0,17.5,16.6,90.8,23.6,65.4,1
1365,2022-06-21 08:34:01,14.3,15.8,15.3,90.9,23.0,62.2,1
1366,2022-06-21 08:44:04,14.3,15.8,15.3,90.9,23.0,62.2,1
1367,2022-06-21 08:51:02,16.4,17.9,16.1,90.9,22.9,66.0,1
1368,2022-06-21 09:01:05,16.4,17.9,16.1,90.9,22.9,66.0,1
1369,2022-06-21 09:21:14,16.1,17.6,15.6,90.9,23.1,63.4,1
1370,2022-06-21 09:31:17,16.1,17.6,15.6,90.9,23.1,63.4,1
1371,2022-06-21 09:37:57,11.7,13.2,14.8,91.0,23.6,58.5,1
1372,2022-06-21 09:48:00,11.7,13.2,14.8,91.0,23.6,58.5,1
1373,2022-06-21 09:54:52,11.2,12.7,14.6,91.1,23.7,57.4,1
1374,2022-06-21 10:04:55,11.2,12.7,14.6,91.1,23.7,57.4,1
1375,2022-06-21 10:07:59,15.9,17.4,15.5,91.0,22.0,67.5,1
1376,2022-06-22 00:03:06,14.7,16.2,19.6,91.0,24.2,76.4,0
1377,2022-06-22 00:13:09,16.3,17.8,20.6,91.0,25.6,74.2,0
1379,2022-06-22 00:17:24,18.2,19.8,20.7,90.9,26.4,71.6,0
1380,2022-06-22 00:27:27,18.8,20.4,20.7,90.9,26.4,71.5,0
1382,2022-06-22 00:33:08,19.9,21.5,20.8,90.9,26.5,71.6,0
1383,2022-06-22 00:43:11,20.3,21.9,20.9,90.9,26.4,72.4,0
1385,2022-06-22 00:50:28,20.9,22.5,21.2,90.8,26.5,72.9,0
1386,2022-06-22 01:00:31,20.9,22.5,21.2,90.8,26.5,72.9,0
1388,2022-06-22 01:06:38,20.8,23.7,21.6,84.3,26.5,74.9,0
1389,2022-06-22 01:16:41,20.8,23.7,21.6,84.3,26.5,74.9,0
1391,2022-06-22 01:22:13,21.4,23.2,21.5,90.4,26.6,74.0,0
1392,2022-06-22 01:32:16,21.4,23.2,21.5,90.4,26.6,74.0,0
1394,2022-06-22 01:36:53,20.6,23.9,21.7,82.1,26.3,76.6,0
1395,2022-06-22 01:46:56,20.5,24.0,21.7,81.6,26.3,76.6,0
1397,2022-06-22 01:52:27,11.8,13.4,14.3,89.9,21.5,64.3,1
1398,2022-06-22 02:02:30,11.8,13.4,15.8,90.3,22.3,66.8,1
1400,2022-06-22 02:09:16,14.2,15.9,15.5,90.6,22.5,64.8,1
1401,2022-06-22 02:19:19,11.9,13.4,15.8,90.9,21.8,69.0,1
1403,2022-06-22 02:24:44,11.9,13.4,14.8,91.1,21.0,67.7,1
1404,2022-06-22 02:34:47,12.1,13.6,14.7,91.2,23.0,60.5,1
1406,2022-06-22 02:43:54,12.9,14.4,14.7,91.3,23.2,59.0,1
1407,2022-06-22 02:53:57,12.9,14.4,14.7,91.3,23.2,59.0,1
1409,2022-06-22 03:00:25,12.3,14.3,15.8,87.7,25.6,54.9,1
1410,2022-06-22 03:10:28,12.4,14.2,16.0,89.0,25.8,55.3,1
1412,2022-06-22 03:18:22,12.5,14.0,15.5,91.2,24.7,57.5,1
1413,2022-06-22 03:28:25,12.5,14.0,15.5,91.2,24.7,57.5,1
1415,2022-06-22 03:34:55,14.3,16.2,15.4,89.6,25.5,54.6,1
1416,2022-06-22 03:44:58,14.3,16.2,15.4,89.6,25.5,54.6,1
1418,2022-06-22 03:54:27,10.6,12.6,14.1,87.7,24.7,51.9,1
1419,2022-06-22 04:04:30,10.6,12.6,14.1,87.7,24.7,51.9,1
1421,2022-06-22 04:09:37,11.1,12.7,13.8,89.8,24.1,53.1,1
1422,2022-06-22 04:19:40,10.8,12.4,13.7,89.8,23.9,52.9,1
1424,2022-06-22 04:28:35,10.8,12.4,13.6,89.8,24.5,51.0,1
1425,2022-06-22 04:38:38,10.8,12.4,13.6,89.8,24.5,51.0,1
1427,2022-06-22 04:44:42,10.3,11.9,12.4,90.6,20.0,61.9,1
1428,2022-06-22 04:54:45,10.1,11.6,12.0,90.8,19.5,62.6,1
1430,2022-06-22 05:02:41,10.1,11.6,12.2,91.0,19.2,64.1,1
1431,2022-06-22 05:12:44,9.8,11.3,12.2,91.0,19.2,64.0,1
1433,2022-06-22 05:17:38,9.8,11.3,12.1,91.1,18.9,64.8,1
1434,2022-06-22 05:27:41,9.8,11.3,12.1,91.1,18.9,64.8,1
